Date,Open,High,Low,Close,Adj Close,Volume
2012-04-26,-1.1448550544216491,-1.136837928907364,-1.1329086746509966,-1.1283609071511507,-1.1283609071511507,0.09237513535005934
2012-04-27,-1.1260175189955122,-1.1225436896333822,-1.1268997948564485,-1.1124966826629872,-1.1124966826629872,-0.3081411021279329
2012-04-30,-1.1118451333778676,-1.123821180471706,-1.1187608685110308,-1.1315826814663412,-1.1315826814663412,-0.3821120337391896
2012-05-01,-1.1291052928195824,-1.11362356918963,-1.1208460287613105,-1.133782335437482,-1.133782335437482,-0.14116578281831246
2012-05-02,-1.1429224502200026,-1.138467761478535,-1.1378189348689058,-1.1277610878222757,-1.1277610878222757,-0.14537827391118407
2012-05-03,-1.1285499436677693,-1.1397672988808372,-1.1475272395532488,-1.1544459282387571,-1.1544459282387571,0.06169295694990147
2012-05-04,-1.1637812613188032,-1.1753156357022452,-1.1753072067703034,-1.1872188738171636,-1.1872188738171636,0.031031377528192856
2012-05-07,-1.193459223034995,-1.1884426169577944,-1.1824595924420802,-1.1828418065192265,-1.1828418065192265,-0.39716988698559136
2012-05-08,-1.1935925014080986,-1.1937507305263575,-1.1976835750083894,-1.1845082274808405,-1.1845082274808405,0.32614264228137285
2012-05-09,-1.184617972341494,-1.1957769979583321,-1.1973248951491007,-1.1937069037362336,-1.1937069037362336,0.35381736982794026
2012-05-10,-1.1901493637835152,-1.1892354866794017,-1.1823026272384922,-1.1874189040025787,-1.1874189040025787,-0.22352049865841392
2012-05-11,-1.1988794361800226,-1.1889711967721992,-1.1871681380042887,-1.191173911327296,-1.191173911327296,-0.07821530467740448
2012-05-14,-1.2066986600409144,-1.2130886590314318,-1.2055310140969262,-1.215859127958052,-1.215859127958052,-0.2645845621969938
2012-05-15,-1.216161831281136,-1.213220803985033,-1.2095893925429648,-1.219392000066695,-1.219392000066695,0.17409128285823405
2012-05-16,-1.2157619961618253,-1.2154012629345872,-1.2185578943584354,-1.231056946797992,-1.231056946797992,0.34545418457754473
2012-05-17,-1.229179182859646,-1.2385716639546331,-1.2581088833598175,-1.2705621625422023,-1.2705621625422023,0.7408103779539998
2012-05-18,-1.2710525902563272,-1.2707061441161196,-1.2774359938242783,-1.286382041355362,-1.286382041355362,0.5844538320349678
2012-05-21,-1.2812931960757714,-1.2577994940700845,-1.2773014717709852,-1.2476544344810976,-1.2476544344810976,-0.16300069997451744
2012-05-22,-1.2459729357871425,-1.2456417550479684,-1.2552614770903703,-1.258786148202868,-1.258786148202868,0.18401999047077255
2012-05-23,-1.2682536088378629,-1.2544076839741412,-1.2719428959410846,-1.2464769008540066,-1.2464769008540066,0.16821027451097317
2012-05-24,-1.24290753320576,-1.2527778514029702,-1.2525260128754434,-1.2433661941468532,-1.2433661941468532,-0.007560808596477005
2012-05-25,-1.2425297981625592,-1.2493419481790704,-1.2364275685384911,-1.2437217732289945,-1.2437217732289945,-1.1044667105082637
2012-05-29,-1.2310674513257838,-1.2266780804094513,-1.2252393844194482,-1.2198364061125289,-1.2198364061125289,-0.5184463726055507
2012-05-30,-1.2334221263061398,-1.2443642642096444,-1.2416517591635765,-1.2535202688132627,-1.2535202688132627,-0.4230216049394001
2012-05-31,-1.2515043272291637,-1.2559494647196674,-1.2642747283579534,-1.2539201935704078,-1.2539201935704078,0.6309560258841497
2012-06-01,-1.2748067559459153,-1.2853969526811733,-1.2960233014198663,-1.3081344764337204,-1.3081344764337204,0.7460322189908847
2012-06-04,-1.3023964638446694,-1.306056465152528,-1.3132203653334573,-1.3085344011908655,-1.3085344011908655,0.06895409685326209
2012-06-05,-1.3148362306119674,-1.298391654552853,-1.3040500120138088,-1.2888705524756106,-1.2888705524756106,-0.5580067107173353
2012-06-06,-1.2866467022426027,-1.2566322360516518,-1.2750369031668225,-1.2464769008540066,-1.2464769008540066,0.333033000572647
2012-06-07,-1.2304898665145718,-1.2335498868572505,-1.2453064346012588,-1.2572085542049467,-1.2572085542049467,0.32250692258508024
2012-06-08,-1.2607452774586867,-1.245839905263236,-1.2572345584376519,-1.237544841103377,-1.237544841103377,-0.46123270996275884
2012-06-11,-1.2221818648967742,-1.2313914744716747,-1.2656425288896556,-1.2779388689392552,-1.2779388689392552,-0.41968457043062163
2012-06-12,-1.2696530995470952,-1.2642969122210586,-1.2711131836225542,-1.2545644941879721,-1.2545644941879721,-0.5171280379847987
2012-06-13,-1.2583683668189318,-1.2592311764259878,-1.2682433342028119,-1.2748948841651355,-1.2748948841651355,-0.45163358600540837
2012-06-14,-1.2723631383279643,-1.2616759252827443,-1.2636470043920787,-1.2527647649739764,-1.2527647649739764,-0.2649965417659788
2012-06-15,-1.253081432047008,-1.2414348942361715,-1.2426158566869223,-1.2328121947232986,-1.2328121947232986,0.47023249653387655
2012-06-18,-1.2419078776158388,-1.2354000506379357,-1.2348580533510884,-1.230123653417635,-1.230123653417635,-0.7061133657674428
2012-06-19,-1.2227372140485873,-1.2030231927029569,-1.2105310469160155,-1.199239399630602,-1.199239399630602,-0.13354416079208997
2012-06-20,-1.1994568854079453,-1.2036620053372529,-1.19936516909879,-1.2045275196645515,-1.2045275196645515,-0.256777549364728
2012-06-21,-1.202500323496507,-1.2136172388458366,-1.2357325151217313,-1.2472322690796078,-1.2472322690796078,0.15393518244564294
2012-06-22,-1.237354041687629,-1.232933255217201,-1.231472422019992,-1.2242801953434992,-1.2242801953434992,1.3662056631624542
2012-06-25,-1.2236256913415147,-1.2346511396140167,-1.2457771933635455,-1.2537424040293372,-1.2537424040293372,-0.4564640464517575
2012-06-26,-1.2500158938823365,-1.2507955426686839,-1.249656163455701,-1.2468101036781183,-1.2468101036781183,-0.5480059066802244
2012-06-27,-1.2434406466981744,-1.2312372829540954,-1.2314276725678792,-1.2218805111869435,-1.2218805111869435,-0.6778103693781733
2012-06-28,-1.2329778198680315,-1.2329992604788675,-1.2355755499181433,-1.2226581200568891,-1.2226581200568891,0.025088572245584233
2012-06-29,-1.2219818795454742,-1.182121436888378,-1.2097686640483705,-1.1724433559923981,-1.1724433559923981,0.6648001474762674
2012-07-02,-1.1688238750039186,-1.1624310322201883,-1.164365623607551,-1.1514464247533263,-1.1514464247533263,-0.6626289222610761
2012-07-03,-1.1505861600483922,-1.1391946259384758,-1.1384466588347804,-1.1280054636826946,-1.1280054636826946,-1.8833861820989783
2012-07-05,-1.1319265098974454,-1.1348997133010341,-1.1259580036349206,-1.1303606665505614,-1.1303606665505614,-0.9305495354612461
2012-07-06,-1.1466099089313944,-1.158290311100326,-1.1451954783466785,-1.1532239133229774,-1.1532239133229774,-1.2358057971006817
2012-07-09,-1.1558287590848075,-1.1648537345129666,-1.1522357851154574,-1.158423206393234,-1.158423206393234,-1.0713023552049712
2012-07-10,-1.149275611976755,-1.1561539452787284,-1.1720560974924998,-1.1798200623894513,-1.1798200623894513,-0.4886190518110367
2012-07-11,-1.1782870462441402,-1.1850287602978729,-1.1818094253259104,-1.1862857160504916,-1.1862857160504916,-0.5342560885653501
2012-07-12,-1.1856843349096116,-1.1964818158542947,-1.2038271137047079,-1.192151550382657,-1.192151550382657,-0.2992732419055308
2012-07-13,-1.186217448402026,-1.174765009323862,-1.1736704989804927,-1.1668886194536852,-1.1668886194536852,-0.754005990661949
2012-07-16,-1.170578729513664,-1.179742693293288,-1.1690517260194646,-1.1765094611105678,-1.1765094611105678,-1.114704402797541
2012-07-17,-1.174532880554552,-1.1746328643702608,-1.177526889073876,-1.1703102883406058,-1.1703102883406058,-0.38966155934083974
2012-07-18,-1.172178205574196,-1.1611314948178861,-1.1602849388596947,-1.1578454920950183,-1.1578454920950183,-0.3114369386798129
2012-07-19,-1.1514303016058114,-1.1611314948178861,-1.1527514301783341,-1.164266800081055,-1.164266800081055,0.10129449301858458
2012-07-20,-1.1758878999449867,-1.18731931763705,-1.1751951278673054,-1.1878855506927573,-1.1878855506927573,-0.020589662465627625
2012-07-23,-1.208631264242561,-1.219057497368001,-1.2123696062100044,-1.2159701955660893,-1.2159701955660893,-0.23465424651023356
2012-07-24,-1.211163688914818,-1.221546339352714,-1.2340733641816257,-1.240744374774223,-1.240744374774223,-0.05532983962028774
2012-07-25,-1.2311784940394885,-1.235884537324384,-1.2284007210960715,-1.2372782245986136,-1.2372782245986136,-0.2326046481545332
2012-07-26,-1.2202270250357288,-1.2211718166256205,-1.2175040242339092,-1.2199474737205662,-1.2199474737205662,0.49879298015376167
2012-07-27,-1.2150066616587123,-1.184830475652337,-1.2063382832651612,-1.1779758518867667,-1.1779758518867667,0.4675958272923726
2012-07-30,-1.1764877204155972,-1.1828042082203623,-1.177594218524761,-1.1877965881153794,-1.1877965881153794,-0.7549020462244914
2012-07-31,-1.1900826568053189,-1.190997598634442,-1.1861367110300576,-1.198106211678515,-1.198106211678515,-0.12713787849437322
2012-08-01,-1.1905712989789357,-1.2006885422358233,-1.2204412031045369,-1.2332343601247884,-1.2332343601247884,0.5107609866327759
2012-08-02,-1.2401973588416018,-1.2383954258730754,-1.2337369906241547,-1.2388558185965346,-1.2388558185965346,0.2561782119784953
2012-08-03,-1.2224928929617789,-1.1995431963511007,-1.2102844459597248,-1.1946845427915944,-1.1946845427915944,-0.1996462826357332
2012-08-06,-1.1922595820937738,-1.1857775368915238,-1.1797690145277435,-1.1816420322477912,-1.1816420322477912,-0.847607748735341
2012-08-07,-1.174999422652059,-1.1658009301824215,-1.1623477928081567,-1.1661108749700544,-1.1661108749700544,-0.27038317463045763
2012-08-08,-1.1655362514118375,-1.1735977513054294,-1.1604643472135778,-1.1687328299563697,-1.1687328299563697,-0.7448806432089312
2012-08-09,-1.168224054533308,-1.1692587455400312,-1.1568994443770757,-1.162644724794445,-1.162644724794445,-0.8501208241061494
2012-08-10,-1.1668024637479661,-1.1759103552085846,-1.1599934516028139,-1.165644363893561,-1.165644363893561,-1.212281763711638
2012-08-13,-1.1651364162925268,-1.1766592662325037,-1.1742982229463674,-1.170221461376913,-1.170221461376913,-1.4882977754423634
2012-08-14,-1.162670563015177,-1.1707565675878693,-1.1673476887787688,-1.176020573776045,-1.176020573776045,-1.0444824852640477
2012-08-15,-1.1789089667908605,-1.1705362363783551,-1.166428477556013,-1.1596229806646694,-1.1596229806646694,-1.3278729312796045
2012-08-16,-1.1598494815206029,-1.1500309154245798,-1.153939822356153,-1.140025853882448,-1.140025853882448,-0.8557958426689178
2012-08-17,-1.142322629749392,-1.1361110644474233,-1.1299939389306641,-1.1248947569755412,-1.1248947569755412,-1.0526293812407261
2012-08-20,-1.128483372272862,-1.1403179252592202,-1.1281553796366754,-1.132404771624976,-1.132404771624976,-1.213991478922926
2012-08-21,-1.1269506031905263,-1.120164946038292,-1.1250163492618697,-1.134960004678258,-1.134960004678258,-0.6818889671111248
2012-08-22,-1.1357472469819407,-1.1470575867534185,-1.1341867025815184,-1.1411812824788794,-1.1411812824788794,-0.908745516772715
2012-08-23,-1.1423893367275884,-1.153841206945305,-1.1462269053209093,-1.1557569057319148,-1.1557569057319148,-0.964826235600798
2012-08-24,-1.1578501703407602,-1.1560657590228154,-1.148446587624482,-1.1486690564839697,-1.1486690564839697,-1.3865388219030685
2012-08-27,-1.1419672659488789,-1.149282138830929,-1.1377291622677255,-1.145980515178306,-1.145980515178306,-1.5166110713208576
2012-08-28,-1.1468098942826943,-1.1470796333173967,-1.1344333035378094,-1.1373595532211287,-1.1373595532211287,-1.3553313695524547
2012-08-29,-1.135436354500225,-1.1367717892154294,-1.1266083075995676,-1.129449613814549,-1.129449613814549,-1.4149345136953597
2012-08-30,-1.12894977878708,-1.1407803653816904,-1.137280846655734,-1.1498910713997497,-1.1498910713997497,-1.4571006225809744
2012-08-31,-1.1371024019556644,-1.147343923224599,-1.1428188308395177,-1.1422255078535888,-1.1422255078535888,-1.0369123606839483
2012-09-04,-1.1391682845304145,-1.1275653323004964,-1.1392090417024254,-1.1198954940906996,-1.1198954940906996,-0.7670039460634257
2012-09-05,-1.119908678325568,-1.1251205834437399,-1.1116309259895492,-1.1219174941344547,-1.1219174941344547,-0.5725495895025058
2012-09-06,-1.1125337609027843,-1.0935146830966582,-1.0992992359932772,-1.0847673456444262,-1.0847673456444262,0.00809441502495299
2012-09-07,-1.0786129913233875,-1.0834931754658716,-1.0666538948589037,-1.075168744631888,-1.075168744631888,-0.23420106898435006
2012-09-10,-1.076480401770441,-1.082347964011417,-1.0683130457990093,-1.0816122932622692,-1.0816122932622692,-0.7429443392347017
2012-09-11,-1.0807011095575363,-1.0804757536667537,-1.0675506629313642,-1.075946489115519,-1.075946489115519,-0.44842014536732533
2012-09-12,-1.0730817354646551,-1.0804317949690654,-1.0659587045936665,-1.0688363992232295,-1.0688363992232295,-0.31290976563893425
2012-09-13,-1.0686832779856588,-1.046358964770981,-1.0603982772595875,-1.0443955584528923,-1.0443955584528923,0.6813514266602397
2012-09-14,-1.0376059611435238,-1.029047303697881,-1.0237171376779477,-1.0253316646801978,-1.0253316646801978,1.1298323854573107
2012-09-17,-1.031563827451776,-1.0442225989493832,-1.0303986277389605,-1.0382186263272748,-1.0382186263272748,-0.4764347560583053
2012-09-18,-1.0412046128006096,-1.0519753269444347,-1.034344790433524,-1.0425958292388968,-1.0425958292388968,-0.5846205908737663
2012-09-19,-1.0399163003883714,-1.0494204796980553,-1.0322371870329492,-1.0444843854165853,-1.0444843854165853,-0.5084352690792152
2012-09-20,-1.054355378335512,-1.063274190983277,-1.0501293043633,-1.0546384600829948,-1.0546384600829948,-0.5793369529015336
2012-09-21,-1.041271319778806,-1.0474162588300588,-1.0320802218293612,-1.045750881621054,-1.045750881621054,0.9154794157144152
2012-09-24,-1.0538221292598087,-1.055146940261132,-1.045129408392688,-1.0540829864291235,-1.0540829864291235,-0.9641258703335236
2012-09-25,-1.04738016044875,-1.0544202102314595,-1.068357795251122,-1.0821677669161405,-1.0821677669161405,-0.21125380699188556
2012-09-26,-1.0805233598656352,-1.0925676218574716,-1.0843666038353714,-1.093699405395056,-1.093699405395056,-0.39100049294004097
2012-09-27,-1.089120153889039,-1.0810484266091152,-1.0795908656707554,-1.0723470306875278,-1.0723470306875278,-0.8184807932081015
2012-09-28,-1.0807011095575363,-1.0877000362776685,-1.07510661476302,-1.0858782929521689,-1.0858782929521689,-0.44883212493631036
2012-10-01,-1.0777243784471708,-1.0764011722388263,-1.0733353849199165,-1.0795237068991657,-1.0795237068991657,-0.45310641296452975
2012-10-02,-1.0730372641458576,-1.0843082261817254,-1.0716537908295158,-1.0790793008533317,-1.0790793008533317,-0.6418857509626813
2012-10-03,-1.0759917595968242,-1.083184926860981,-1.075465431470786,-1.0829231351417419,-1.0829231351417419,-0.4257509695839257
2012-10-04,-1.0779243637984708,-1.08157700642352,-1.0759137470827778,-1.0698806245979386,-1.0698806245979386,-0.33900867133413404
2012-10-05,-1.064062870662542,-1.0619306948832867,-1.062483437509867,-1.0738579027524155,-1.0738579027524155,-0.7951936480712244
2012-10-08,-1.0805678311844327,-1.0910258411119453,-1.0713623035726347,-1.0837453609140615,-1.0837453609140615,-1.6646971273925157
2012-10-09,-1.0866989075137756,-1.0988888019268879,-1.0935594003053153,-1.1070530137323116,-1.1070530137323116,-0.7505144638148011
2012-10-10,-1.1052475149510177,-1.1146586822544613,-1.1010480226860857,-1.1096525924605973,-1.1096525924605973,-0.7415127102324789
2012-10-11,-1.097672612176934,-1.1012454989579996,-1.0911826159496771,-1.1029201866811085,-1.1029201866811085,-0.2806311664089595
2012-10-12,-1.1028928399706617,-1.1117513588449666,-1.106406735364464,-1.1177846670832516,-1.1177846670832516,-0.8345273974200672
2012-10-15,-1.1134444738551106,-1.1173017157567537,-1.1099268887488534,-1.1062530286043362,-1.1062530286043362,-0.4750134265453071
2012-10-16,-1.0981390186911522,-1.1018180374700928,-1.0851514298533116,-1.0903443228274838,-1.0903443228274838,-0.38750896609289315
2012-10-17,-1.087143078368595,-1.0854975307641361,-1.074658162302551,-1.074613270978017,-1.074613270978017,-0.2983668868537638
2012-10-18,-1.0772800720090625,-1.0865987835209023,-1.0724833662995685,-1.0866115561471108,-1.0866115561471108,-0.06692706448721548
2012-10-19,-1.0963619285220079,-1.1084696471386462,-1.1158459959422211,-1.1224284864996372,-1.1224284864996372,-0.07193261625038323
2012-10-22,-1.1232630088958453,-1.1317280999843369,-1.1182675297499718,-1.1234949525186908,-1.1234949525186908,-0.7506174587070473
2012-10-23,-1.1356139686088371,-1.1425204307727526,-1.1394780858090114,-1.133093553531229,-1.133093553531229,-0.3680429314583519
2012-10-24,-1.1260397546549108,-1.1353622878537726,-1.1289849551067281,-1.1387593576779793,-1.1387593576779793,-0.575783629119038
2012-10-25,-1.1269061318717286,-1.1326531146595453,-1.129724757975601,-1.131715989718723,-1.131715989718723,-0.44531999911071324
2012-10-26,-1.1315044391187359,-1.137146311942523,-1.1379759000724938,-1.1396481697696472,-1.1396481697696472,-0.6798702672230983
2012-10-31,-1.138190864599892,-1.138666046124071,-1.1291194771600213,-1.1274722306731677,-1.1274722306731677,-0.3789191920795559
2012-11-01,-1.1267061465204289,-1.1171916173671308,-1.1143886965062937,-1.1072085626290378,-1.1072085626290378,-0.015573811213235252
2012-11-02,-1.1020486984132425,-1.1126324148224866,-1.1235589129774648,-1.1371596586493986,-1.1371596586493986,-0.2188960279965573
2012-11-05,-1.136658095517556,-1.1348556201730777,-1.1285140594959642,-1.1256725014591722,-1.1256725014591722,-1.054637781639528
2012-11-06,-1.1204419274012714,-1.120693525852697,-1.1074604686405125,-1.1121188629365015,-1.1121188629365015,-0.6571495939935755
2012-11-07,-1.1264174896981118,-1.1382696112632673,-1.1507111562286447,-1.1590452663664537,-1.1590452663664537,0.4238023991092671
2012-11-08,-1.158805354611884,-1.1652062106760819,-1.1699484940919251,-1.1831972499876828,-1.1831972499876828,-0.1704472306839213
2012-11-09,-1.1825965610855413,-1.178333191931631,-1.1798139008283337,-1.180153265213563,-1.180153265213563,-0.3065755797657899
2012-11-12,-1.1751327010251627,-1.18491866190825,-1.1716300881823258,-1.182952874127264,-1.182952874127264,-1.4187247257300217
2012-11-13,-1.1857286706451202,-1.1887950931209097,-1.1808900772546773,-1.1935068735508185,-1.1935068735508185,-0.5041197830940973
2012-11-14,-1.187639174770657,-1.1973187787038584,-1.2175264673842043,-1.2286350219970918,-1.2286350219970918,0.16942561423947894
2012-11-15,-1.2295791535622456,-1.2348053311315963,-1.2341181136337385,-1.2369005404858129,-1.2369005404858129,-0.016624359114147003
2012-11-16,-1.239242174570478,-1.2304003201045315,-1.2374365523624271,-1.2217915486095656,-1.2217915486095656,0.10392086277086396
2012-11-19,-1.207587272917131,-1.1951822784519925,-1.195239734898821,-1.1845082274808405,-1.1845082274808405,-0.5872881585829441
2012-11-20,-1.18819452392247,-1.1928035348569026,-1.1804640679445033,-1.1828418065192265,-1.1828418065192265,-0.7599487959445577
2012-11-21,-1.17933103756957,-1.1834869795523466,-1.1704642760032793,-1.172687731852817,-1.172687731852817,-1.3161933104988799
2012-11-23,-1.1654252086981327,-1.1640829113553375,-1.153625891948977,-1.1531350863592846,-1.1531350863592846,-2.5131278517602245
2012-11-26,-1.156628429323429,-1.16000832992741,-1.1501057385645876,-1.1490467405967704,-1.1490467405967704,-1.025881607724375
2012-11-27,-1.1504528816752886,-1.1521893278101556,-1.1393883132078313,-1.1518908307991602,-1.1518908307991602,-0.6405159188958062
2012-11-28,-1.1576058492539518,-1.150052961988558,-1.1590517972297631,-1.139092696115776,-1.139092696115776,-0.603303864327236
2012-11-29,-1.1276392307154428,-1.1285344401036614,-1.1154648729326373,-1.1175402912228327,-1.1175402912228327,-0.605775741741146
2012-11-30,-1.1138220733150226,-1.125781308211746,-1.1133348263817675,-1.1203843814252226,-1.1203843814252226,0.02161764437688561
2012-12-03,-1.110956520501651,-1.1213762971846812,-1.1132676337793599,-1.1228728925454712,-1.1228728925454712,-0.8968084087613746
2012-12-04,-1.123196437500938,-1.1291951648716674,-1.1196576365834916,-1.1199399753793886,-1.1199399753793886,-0.7181843671387033
2012-12-05,-1.1159768985273677,-1.1259134531653472,-1.1193661493266105,-1.1233172985913051,-1.1233172985913051,0.3181605381322885
2012-12-06,-1.1249735276700823,-1.129481501342848,-1.1159357685434013,-1.1206732385743305,-1.1206732385743305,-0.7367337472322528
2012-12-07,-1.113222388427701,-1.124151475640575,-1.111249666131488,-1.1196066369415918,-1.1196066369415918,-0.8444046075864826
2012-12-10,-1.1177539886965118,-1.1220370219526874,-1.1047251412740633,-1.1107412991239956,-1.1107412991239956,-0.9739000856076927
2012-12-11,-1.1009380001096163,-1.1021264205052517,-1.0883127665299348,-1.0913442025271891,-1.0913442025271891,-0.3036093268690979
2012-12-12,-1.0858547659563564,-1.0977875491701217,-1.0916310684101462,-1.1037867581284322,-1.1037867581284322,-0.24302773124985366
2012-12-13,-1.1037814528468781,-1.1110244943850258,-1.106003169204585,-1.1153183966073477,-1.1153183966073477,-0.6128720898169127
2012-12-14,-1.1186203659133296,-1.119922702695068,-1.1067878583740478,-1.116318276307053,-1.116318276307053,-0.7568486496879455
2012-12-17,-1.1125780966382928,-1.1025449019300335,-1.09934398544539,-1.0913219618828447,-1.0913219618828447,-0.5040579861587495
2012-12-18,-1.0889424041971378,-1.0748814380572782,-1.076115598586956,-1.0631261137877903,-1.0631261137877903,0.3679276700656765
2012-12-19,-1.0617747670770932,-1.06576303296799,-1.0546808847219205,-1.0626817077419561,-1.0626817077419561,-0.07746344196400685
2012-12-20,-1.0620190881639016,-1.0642873919143985,-1.0531786989854028,-1.0524610467561983,-1.0524610467561983,-0.26617068353758605
2012-12-21,-1.0605974973785597,-1.073009362142883,-1.0608467297200566,-1.0626151214226078,-1.0626151214226078,1.3226079252746166
2012-12-24,-1.065462361371774,-1.0778328545947296,-1.058335560159603,-1.0696807300262086,-1.0696807300262086,-2.7767947759106244
2012-12-26,-1.067639286660229,-1.078647770880315,-1.069815231535527,-1.082678759281323,-1.082678759281323,-1.7096955958149025
2012-12-27,-1.0821228359261672,-1.0923913837759138,-1.0935594003053153,-1.0859893605602062,-1.0859893605602062,-1.1482189407344707
2012-12-28,-1.0945181313746675,-1.09543085213901,-1.0837836293216094,-1.0977655105132256,-1.0977655105132256,-1.5638033309480894
2012-12-31,-1.097583669539339,-1.0700358990414534,-1.0858015969694814,-1.0594378283961063,-1.0594378283961063,-0.7628635513951265
2013-01-02,-1.0587981715500168,-1.0169555699374315,-1.0450622157902802,-1.0059568087277357,-1.0059568087277357,0.265303559431513
2013-01-03,-1.0044182904078411,-1.0071764400801373,-0.997058233187827,-1.007778778586076,-1.007778778586076,-0.11873349528707922
2013-01-04,-1.005840016776472,-1.002683377227428,-0.991609884756746,-0.9932252603637,-0.9932252603637,-0.5363159864102751
2013-01-07,-0.9988425632303114,-1.0109646850368843,-0.9903767431268143,-1.0006686886937863,-1.0006686886937863,-0.6592094918385005
2013-01-08,-0.9997978830847243,-1.0118236944504262,-0.9964977018243601,-1.003112718525346,-1.003112718525346,-0.35369574296844924
2013-01-09,-0.9963768455362505,-1.0047316912233808,-0.9830449491011544,-0.9924254108494096,-0.9924254108494096,-0.2787257609024039
2013-01-10,-0.9839593144283514,-0.9966924923268805,-0.9840090466245002,-0.9885815765609995,-0.9885815765609995,0.14092692755494157
2013-01-11,-0.9849144986994752,-0.9979479366012262,-0.9820808515778086,-0.9896258019357087,-0.9896258019357087,-0.6224609142850386
2013-01-14,-0.9913564675105339,-1.0015600779066836,-0.9818118074712227,-0.991114568969937,-0.991114568969937,-0.9702128684652769
2013-01-15,-0.9991092555598076,-0.9930583044574449,-0.9866099887861339,-0.9811160432002537,-0.9811160432002537,-0.8339094280665897
2013-01-16,-0.9844034852831707,-0.9955691930061361,-0.9740540041353888,-0.9862041330487882,-0.9862041330487882,-0.5777302325824922
2013-01-17,-0.9789832721381432,-0.9794909296434038,-0.9645025278061563,-0.9683179085168695,-0.9683179085168695,-0.24543781172841592
2013-01-18,-0.9690759300431024,-0.9755264466050992,-0.9578210377451436,-0.9628964802305382,-0.9628964802305382,-0.15374145916157958
2013-01-22,-0.962433975880744,-0.9613423057207403,-0.9514982275434196,-0.9485874734822662,-0.9485874734822662,-0.38526367744192486
2013-01-23,-0.9475283558360962,-0.9607034930864443,-0.9399738067153828,-0.954231036984672,-0.954231036984672,-0.40477091003336463
2013-01-24,-0.9539259889116463,-0.950263638461144,-0.9397046257603195,-0.9464766464748183,-0.9464766464748183,-0.2529358398839429
2013-01-25,-0.941019680046841,-0.9481272726395463,-0.9312743490064982,-0.9352561057893551,-0.9352561057893551,-0.4827586424422251
2013-01-28,-0.9330670422295567,-0.9422466205588901,-0.9295254254652126,-0.9319898501854758,-0.9319898501854758,-0.5731366603883095
2013-01-29,-0.9335558199864625,-0.9435680700949023,-0.9256241490712388,-0.9306567676616586,-0.9306567676616586,0.004767680005399116
2013-01-30,-0.9323118433097327,-0.9449115661948926,-0.9441888766680547,-0.9537645259081785,-0.9537645259081785,-0.22473583838691968
2013-01-31,-0.9529040976623261,-0.953281060260262,-0.9410275399914314,-0.9422549924599225,-0.9422549924599225,0.0565123138699151
2013-02-01,-0.9338667124681782,-0.9315643881600975,-0.9194134177725127,-0.9220135650601369,-0.9220135650601369,-0.11194613188805135
2013-02-04,-0.9214491813602791,-0.9350443845119536,-0.9351756254004715,-0.9484985109048885,-0.9484985109048885,-0.5716329349615141
2013-02-05,-0.9409308729925353,-0.9385023342998318,-0.9261622372844112,-0.9286349032315885,-0.9286349032315885,-0.33643379902797776
2013-02-06,-0.9359104949668186,-0.934449665005614,-0.9230680932101953,-0.9218136704884068,-0.9218136704884068,-0.3434271522114981
2013-02-07,-0.9220490018308898,-0.9343616131799692,-0.92517569661077,-0.9289015197363517,-0.9289015197363517,-0.340327005954886
2013-02-08,-0.9259142102341826,-0.9285028732330234,-0.9109382547181015,-0.9165255504544573,-0.9165255504544573,-0.9875778072979946
2013-02-11,-0.916184482247754,-0.9298024106353252,-0.908584050361236,-0.9179474599419672,-0.9179474599419672,-1.2986738793277928
2013-02-12,-0.9156957044908481,-0.9196488924812055,-0.9007141681224043,-0.9079711748166284,-0.9079711748166284,-0.5465330797211031
2013-02-13,-0.9060104478232173,-0.9127770860334061,-0.8938532697075084,-0.9011721827177911,-0.9011721827177911,-0.5758763245220597
2013-02-14,-0.9006347059969871,-0.9053105600792671,-0.8895482903051789,-0.8941065741141904,-0.8941065741141904,-0.19081962037022956
2013-02-15,-0.885573571919837,-0.899451820132321,-0.8827547213411683,-0.8954618972823523,-0.8954618972823523,-0.10969054374785847
2013-02-19,-0.8926598325203035,-0.8891882035885783,-0.8773735655124947,-0.8757981841807821,-0.8757981841807821,-0.20197396720049843
2013-02-20,-0.8763770930091116,-0.8899590267462076,-0.9012298131852811,-0.916903234567258,-0.916903234567258,0.30441072001741415
2013-02-21,-0.9180726151306029,-0.9316965331136986,-0.9304223303861503,-0.9349005267072141,-0.9349005267072141,0.339459881848813
2013-02-22,-0.9232929785076193,-0.9240978622059587,-0.9082925631043548,-0.9110151595907485,-0.9110151595907485,-0.5414348325549136
2013-02-25,-0.9104754766971204,-0.9170279055428916,-0.9408256884872533,-0.9561418338067048,-0.9561418338067048,0.06801684333382121
2013-02-26,-0.949061124918432,-0.9549770325233677,-0.944413171322528,-0.9467877442682706,-0.9467877442682706,0.031175570377337605
2013-02-27,-0.9462621434999676,-0.9299125090249482,-0.9332921798058926,-0.9248576552625267,-0.9248576552625267,-0.4049357018609586
2013-02-28,-0.9249145546442611,-0.9246705351483195,-0.9108709252672164,-0.9222135952455522,-0.9222135952455522,-0.03367001378090137
2013-03-01,-0.9343554902250838,-0.9250450578754134,-0.9330455788496018,-0.9141703475865904,-0.9141703475865904,-0.25687024476774967
